Country Name,3 digit country code,Date,"Dimension 1: Methodology, Standards & Classifications (MSC)",Dimension 1: System of National Accounts in use,Dimension 1: National Accounts base year ,Dimension 1: Classification of national industry,Dimension 1: CPI base year,Dimension 1: Classification of household consumption,Dimension 1: Classification of status of employment,Dimension 1: Central government accounting status,Dimension 1: Compilation of government finance statistics,Dimension 1: Compilation of monetary and financial statistics,Dimension 1: SDDS/e-GDDS subscription,Dimension 1: CRVS,Dimension 1: Business process,Dimension 2: Censuses and Surveys (CS),Dimension 2: Population & Housing census,Dimension 2: Agriculture census,Dimension 2: Business/establishment census,Dimension 2: Household Survey on income/consumption/expenditure/budget/Integrated Survey ,Dimension 2: Agriculture survey,Dimension 2: Labor Force Survey,Dimension 2: Health/Demographic survey,Dimension 2: Business/establishment survey,Dimension 3: Availability of Key Indicators (AKI),Dimension 3: Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),"Dimension 3: Prevalence of stunting, height for age (% of children under 5)",Dimension 3: Food Insecurity Experience Scale,"Dimension 3: Mortality rate, under-5 (per 1,000 live births)",Dimension 3: Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Dimension 3: Maternal Mortality,Dimension 3: People using safely managed drinking water services (% of population),Dimension 3: Access to electricity (% of population),"Dimension 3: Unemployment, total (% of total labor force) (national estimate)","Dimension 3: Manufacturing, value added (% of GDP)","Dimension 3: Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",Dimension 3: Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Dimension 3: Renewable energy consumption (% of total final energy consumption),Dimension 3: Households and NPISHs Final consumption expenditure (current LCU),Dimension 3: GNI (current LCU),Dimension 3: Quarterly GDP,"Dimension 3: Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Dimension 4: Dissemination Practices & Openness (DPO),Dimension 4: NSO has an Advance Release Calendar and it is published ,Dimension 4: NSO has a listing of surveys and microdata sets (or NADA),Dimension 4: NSO has a data portal,Dimension 4: Timeseries indicators are available for download in reusable format for free,"Dimension 4: Metadata is available providing definition, methodology, standards or classifications for existing data series",Dimension 4: NSO has conducted a user satisfaction survey,Dimension 4: Geospatial data available on relevant agency website,SPI Overall Score,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cambodia,KHM,2019,41.66666666666667,0.5,0,0.5,0,1,0,0,0.5,1,0.5,0,1,71.25,0.5,1,1,1,0,0.6,0.6,1,56.470588235294116,0,0.3,1,0,0,0.4,1,1,1,1,0,0.3,0.6,1,1,0,1,57.14285714285714,0,1,1,1,1,0,0,56.63252801120448,KH,Phnom Penh,104.874,11.5556,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,NA,0,0,0.15,0.25,0.5,0.5,16487000
Kiribati,KIR,2019,16.666666666666664,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0,0,20,1,0,0,0,0,0,0.6,0,22.941176470588236,0,0,0,0,0,0,0,1,0.3,1,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,14.901960784313726,KI,Tarawa,172.979,1.32905,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Kiribati,0,0,0,0,0,0,118000
St. Kitts and Nevis,KNA,2019,33.33333333333333,1,0,0.5,0,0,0,0,0,1,0.5,1,0,22.5,1,0.5,0,0.3,0,0,0,0,17.058823529411764,0,0,0,0,0,0,0,0,0,1,0,0.3,0.6,0,1,0,0,28.57142857142857,0,0,0,1,1,0,0,25.365896358543417,KN,Basseterre,-62.7309,17.3,LCN,ZJ,Latin America & Caribbean ,NA,NA,NA,HIC,XD,High income,IBD,XF,IBRD,NA,NA,NA,NA,NA,0,0,53000
Lao PDR,LAO,2019,29.166666666666668,1,0.5,0,0.5,0,0,0,0,1,0.5,0,0,55.00000000000001,1,1,0.5,0.3,0,1,0.6,0,43.23529411764706,0,0.6,0,0.15,0,0.4,1,0,0.3,1,0,0.3,0.6,1,1,0,1,71.42857142857143,1,1,1,1,0,0,1,49.707633053221286,LA,Vientiane,102.177,18.5826,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,NA,0.15,0,0.15,0.25,0.5,0.5,7169000
Lebanon,LBN,2019,37.5,1,0.5,0,0,0,0,0,0.5,1,0.5,1,0,20,0,1,0,0.3,0,0.3,0,0,37.05882352941177,0,0,0,0,0,0.4,1,0,0,1,0,0.3,0.6,1,1,0,1,42.857142857142854,0,1,0,1,1,0,0,34.35399159663866,LB,Beirut,35.5134,33.8872,MEA,ZQ,Middle East & North Africa,MNA,XQ,Middle East & North Africa (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Lebanon,0,0,0.15,0.25,0.5,0.5,6856000
Liberia,LBR,2019,41.66666666666667,1,0,0.5,0,1,0,0.5,0.5,1,0.5,0,0,36.25,0.5,0,0.5,1,0,0.6,0.3,0,52.94117647058823,0.8,0.3,1,0,0,0,0,1,1,1,0,0.3,0.6,1,1,0,1,28.57142857142857,0,0,1,1,0,0,0,39.85731792717087,LR,Monrovia,-10.7957,6.30039,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Liberia,0,0,0,0,0.5,0.5,4937000
Libya,LBY,2019,20.833333333333336,0.5,0,0.5,0,1,0,0,0,0,0.5,0,0,12.5,0.5,0.5,0,0,0,0,0,0,14.705882352941176,0,0.3,0,0,0,0,0,0.3,0,0,0,0.3,0.6,0,1,0,0,0,0,0,0,0,0,0,0,12.009803921568627,LY,Tripoli,13.1072,32.8578,MEA,ZQ,Middle East & North Africa,MNA,XQ,Middle East & North Africa (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,NA,0,0,NA,NA,0,0,6777000
St. Lucia,LCA,2019,33.33333333333333,1,0,0.5,0,0,0,0,0,1,0.5,1,0,38.75,1,0.5,0,0.3,0,1,0.3,0,43.8235294117647,0.15,0,1,0,0,0.8,0,0,0.6,1,0,0.3,0.6,1,1,0,1,42.857142857142854,0,1,0,1,1,0,0,39.691001400560225,LC,Castries,-60.9832,14,LCN,ZJ,Latin America & Caribbean ,LAC,XJ,Latin America & Caribbean (excluding high income),UMC,XT,Upper middle income,IDB,XH,Blend,St. Lucia,0,0,0.3,0.5,0.5,0.5,183000
Sri Lanka,LKA,2019,54.166666666666664,1,0.5,1,0,1,0,0,0,1,1,1,0,66.25,1,1,1,1,0.3,1,0,0,58.8235294117647,0.15,0.3,0,0.3,0.3,0.75,0,1,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,66.23862044817926,LK,Colombo,79.8528,6.92148,SAS,8S,South Asia,SAS,8S,South Asia,UMC,XT,Upper middle income,IBD,XF,IBRD,Sri Lanka,0.3,0,0.5,0.25,0.5,0.5,21757000
Lesotho,LSO,2019,37.5,0.5,0.5,0.5,0,1,0,0,0.5,1,0.5,0,0,62.5,1,1,0,1,1,0,1,0,47.352941176470594,0.15,0.6,1,0,0,0.4,0,1,0,1,0,0.3,0.6,1,1,0,1,71.42857142857143,0,1,1,1,1,0,1,54.69537815126051,LS,Maseru,27.7167,-29.5208,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Lesotho,0,0,0.15,0.25,0.5,0.5,2125000
Morocco,MAR,2019,50,1,0,0.5,0.5,1,1,0,0,1,1,0,0,56.25,1,1,0.5,1,0,0,0,1,58.23529411764706,0,0.3,0,0.4,0.3,0,1,1,1,1,0,0.3,0.6,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,55.40703781512605,MA,Rabat,-6.8704,33.9905,MEA,ZQ,Middle East & North Africa,MNA,XQ,Middle East & North Africa (excluding high income),LMC,XN,Lower middle income,IBD,XF,IBRD,Morocco,0.15,0.25,0,0,0.5,0.5,36472000
Moldova,MDA,2019,91.66666666666666,1,1,1,1,1,1,0.5,0.5,1,1,1,1,53.75,1,1,0,1,0,1,0.3,0,71.76470588235294,1,0,1,1,0,1,1,0,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,75.72391456582633,MD,Chisinau,28.8497,47.0167,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),LMC,XN,Lower middle income,IDB,XH,Blend,Moldova,0.5,0.5,0.5,0.5,0.5,0.5,2699000
Madagascar,MDG,2019,25,0,0,0,0,1,0,0,0.5,1,0.5,0,0,33.75,1,0.5,0,0.6,0,0.3,0.3,0,42.35294117647059,0,0.3,0,0.4,0.3,0,0,1,0.3,1,0,0.3,0.6,1,1,0,1,42.857142857142854,0,1,1,1,0,0,0,35.99002100840336,MG,Antananarivo,45.7167,-20.4667,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Madagascar,0.15,0.25,0,0,0.5,0.5,26969000
Maldives,MDV,2019,54.166666666666664,0.5,0.5,1,0.5,1,0,0.5,0,1,0.5,1,0,31.25,1,0,0,0.6,0,0,0.6,0.3,37.94117647058823,0.15,0,0,0.15,0,0.65,0,1,0.6,1,0,0.3,0.6,0,1,0,1,42.857142857142854,0,0,1,1,1,0,0,41.55374649859944,MV,Male,73.5109,4.1742,SAS,8S,South Asia,SAS,8S,South Asia,UMC,XT,Upper middle income,IDX,XI,IDA,Maldives,0.15,0,0.15,0.5,0.5,0.5,531000
Mexico,MEX,2019,79.16666666666666,1,0.5,1,0.5,1,1,0.5,0,1,1,1,1,85,1,0.5,1,1,1,1,0.3,1,79.70588235294117,1,0.6,1,1,0,0.75,1,1,1,1,0,0.6,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,82.39670868347339,MX,Mexico City,-99.1276,19.427,LCN,ZJ,Latin America & Caribbean ,LAC,XJ,Latin America & Caribbean (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Mexico,0.5,0.5,0.5,0.25,0.5,0.5,127576000
Marshall Islands,MHL,2019,8.333333333333332,0.5,0,0,0,0,0,0,0,0,0.5,0,0,12.5,1,0,0,0,0,0,0,0,22.941176470588236,0,0.3,0,0,0,0,0,0,0,1,0,0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,10.943627450980392,MH,Majuro,171.135,7.11046,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),UMC,XT,Upper middle income,IDX,XI,IDA,NA,0,0,NA,NA,0,0,59000
North Macedonia,MKD,2019,75,0.5,1,1,1,1,0,0.5,0,1,1,1,1,52.5,0.5,0.5,0,1,0,1,0.6,0.6,65.58823529411765,1,0,1,0.8,0,0.15,1,0,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,69.70063025210084,MK,Skopje,21.4361,42.0024,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,North Macedonia,0.3,0.5,0.15,0,0.5,0.5,2083000
Mali,MLI,2019,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,51.24999999999999,1,0.5,0,1,0.3,0.3,1,0,40.588235294117645,0,0.6,0,0.4,0,0,0,1,1,0,0,0.3,0.6,1,1,0,1,71.42857142857143,1,1,1,1,1,0,0,48.10836834733894,ML,Bamako,-7.50034,13.5667,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Mali,0.15,0.25,0,0,NA,NA,19658000
Myanmar,MMR,2019,33.33333333333333,0,0.5,0,0.5,0,0,0.5,1,1,0.5,0,0,60,1,1,0,1,0,0.6,0.6,0.6,50.29411764705883,0.8,0.3,0,0,0,0.55,0,1,1,1,0,0.3,0.6,1,1,0,1,57.14285714285714,0,1,1,1,1,0,0,50.19257703081232,MM,Naypyidaw,95.9562,21.914,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Myanmar,0,0,0.3,0.25,0.5,0.5,54045000
Montenegro,MNE,2019,58.333333333333336,1,1,1,0.5,1,0,0,0,1,0.5,1,0,61.25000000000001,1,1,0,1,0.3,1,0.6,0,67.94117647058823,1,0,1,0.65,0,0,1,1,1,1,0.3,0,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,68.30969887955182,ME,Podgorica,19.2595,42.4602,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Montenegro,0.15,0.5,0,0,0.5,0.5,622000
Mongolia,MNG,2019,66.66666666666666,1,0.5,0.5,0.5,1,1,0.5,0,1,1,1,0,62.5,1,1,0,1,0,1,1,0,75.29411764705883,1,0.6,1,0,0,1,1,1,1,1,0.3,0.3,0.6,1,1,1,1,100,1,1,1,1,1,1,1,76.11519607843137,MN,Ulaanbaatar,106.937,47.9129,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDB,XH,Blend,Mongolia,0,0,0.5,0.5,0.5,0.5,3225000
Mozambique,MOZ,2019,33.33333333333333,0.5,0.5,0.5,0,1,0,0,0,1,0.5,0,0,48.75,1,1,1,0.6,0,0,0.3,0,45,0.15,0.3,1,0,0,0,0,1,0.3,1,0,0.3,0.6,1,1,0,1,85.71428571428571,1,1,1,1,1,1,0,53.19940476190476,MZ,Maputo,32.5713,-25.9664,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Mozambique,0,0,0,0,0.5,0.5,30366000
Mauritania,MRT,2019,33.33333333333333,0.5,0,1,0,1,0,0,0,1,0.5,0,0,35,1,0,0,0.6,0,0.6,0.6,0,40.88235294117647,0.15,0.6,0,0,0,0,0,1,0.3,1,0,0.3,0.6,1,1,0,1,71.42857142857143,0,1,1,1,1,0,1,45.161064425770306,MR,Nouakchott,-15.9824,18.2367,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Mauritania,0,0,0,0,0.5,0.5,4526000
Mauritius,MUS,2019,75,1,0,1,0.5,1,1,1,0.5,1,1,1,0,62.5,1,1,1,1,0,1,0,0,60.88235294117647,0.15,0,1,1,0,1,0,0,1,1,0.3,0.3,0.6,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,67.45273109243698,MU,Port Louis,57.4977,-20.1605,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Mauritius,0.5,0.5,0.5,0.5,0.5,0.5,1268000
Malawi,MWI,2019,29.166666666666668,1,0.5,0.5,0,0,0,0,0,1,0.5,0,0,55.00000000000001,1,0.5,0,0.6,0,0.3,1,1,54.11764705882352,0.15,1,1,0.15,0,0.4,0,1,0.3,1,0.3,0.3,0.6,1,1,0,1,57.14285714285714,0,1,1,1,1,0,0,48.85679271708683,MW,Lilongwe,33.7703,-13.9899,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Malawi,0.15,0,0.15,0.25,0.5,0.5,18629000
Malaysia,MYS,2019,58.333333333333336,1,0.5,1,0.5,1,0,0,0,1,1,1,0,60,1,0.5,1,1,0,1,0,0.3,59.117647058823536,0.15,0.6,0,1,0.3,0.8,1,0,1,1,0.3,0.3,0.6,1,1,1,0,100,1,1,1,1,1,1,1,69.36274509803923,MY,Kuala Lumpur,101.684,3.12433,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Malaysia,0.5,0.5,0.3,0.5,0,0,31950000
Namibia,NAM,2019,29.166666666666668,0.5,0.5,0.5,0.5,0,0,0,0,1,0.5,0,0,48.75,1,1,0,0.6,0,1,0.3,0,43.23529411764706,0.15,0,1,0,0,0,0,1,1,1,0.3,0.3,0.6,1,1,0,0,71.42857142857143,1,1,1,1,0,0,1,48.145133053221286,"NA",Windhoek,17.0931,-22.5648,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Namibia,0,0,0,0,0,0,2495000
Niger,NER,2019,33.33333333333333,0.5,0,0.5,0,1,0,0,0.5,1,0.5,0,0,41.25,1,0.5,0,0.6,0.6,0,0.6,0,52.647058823529406,0.15,1,1,0,0.3,0,0,1,0.6,1,0,0.3,0.6,1,1,0,1,71.42857142857143,1,1,1,1,1,0,0,49.66474089635854,NE,Niamey,2.1073,13.514,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Niger,0,0,0,0,0.5,0.5,23311000
Nigeria,NGA,2019,37.5,1,0.5,1,0.5,0,0,0,0,1,0.5,0,0,37.5,0.5,0.5,0,1,0,0,1,0,66.47058823529412,0,1,1,0.4,0,0,1,1,1,1,0,0.3,0.6,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,53.22478991596638,NG,Abuja,7.48906,9.05804,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDB,XH,Blend,Nigeria,0.15,0.25,0,0,0.5,0.5,200964000
Nicaragua,NIC,2019,33.33333333333333,1,1,0.5,0,0,0,0,0,1,0.5,0,0,38.75,0.5,1,0,1,0,0.6,0,0,55,0.15,0,0,1,0,1,1,1,0.3,1,0,0.3,0.6,1,1,0,1,28.57142857142857,0,1,0,0,1,0,0,38.913690476190474,NI,Managua,-86.2734,12.1475,LCN,ZJ,Latin America & Caribbean ,LAC,XJ,Latin America & Caribbean (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Nicaragua,0.5,0.5,0.5,0.5,0.5,0.5,6546000
Nepal,NPL,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,60,1,1,0.5,1,0,0.3,1,0,55.88235294117647,0,0.6,1,0,0,0.4,1,1,0.6,1,0,0.3,0.6,1,1,0,1,42.857142857142854,0,1,0,0,1,1,0,44.89320728291317,NP,Kathmandu,85.3157,27.6939,SAS,8S,South Asia,SAS,8S,South Asia,LIC,XM,Low income,IDX,XI,IDA,Nepal,0,0,0.15,0.25,0.5,0.5,28609000
Nauru,NRU,2019,12.5,0.5,0,0,0,0,0,0,0,0,0,1,0,16.25,1,0,0,0.3,0,0,0,0,16.470588235294116,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,1,0,0,14.285714285714285,0,0,0,0,0,0,1,14.8765756302521,NR,Yaren District,166.920867,-0.5477,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,NA,0,0,NA,NA,0,0,13000
Pakistan,PAK,2019,29.166666666666668,1,0,1,0,0,0,0,0,1,0.5,0,0,57.49999999999999,1,1,0,1,0,1,0.6,0,53.529411764705884,0.15,0.3,0,0.15,0.3,0,1,1,1,1,0.3,0.3,0.6,1,1,0,1,42.857142857142854,0,1,0,1,1,0,0,45.76330532212885,PK,Islamabad,72.8,30.5167,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IDB,XH,Blend,Pakistan,0.15,0,0,0,0.5,0.5,216565000
Panama,PAN,2019,37.5,0.5,1,0.5,0,0,0,0,0,1,0.5,1,0,53.75,1,1,0,1,0,1,0.3,0,40.88235294117647,1,0,0,0,0,0.75,0,0,1,1,0.3,0.3,0.6,1,1,0,0,57.14285714285714,1,1,0,1,1,0,0,47.3188025210084,PA,Panama City,-79.5188,8.99427,LCN,ZJ,Latin America & Caribbean ,NA,NA,NA,HIC,XD,High income,IBD,XF,IBRD,Panama,0,0,0.5,0.25,0,0,4246000
Peru,PER,2019,41.66666666666667,1,0,1,0.5,0,0,0.5,0,1,1,0,0,85,1,1,0.5,1,1,1,0.3,1,69.11764705882354,1,1,0,0.55,0,0,1,1,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,70.37464985994399,PE,Lima,-77.0465,-12.0931,LCN,ZJ,Latin America & Caribbean ,LAC,XJ,Latin America & Caribbean (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Peru,0.3,0.25,0,0,0.5,0.5,32510000
Philippines,PHL,2019,45.83333333333333,1,0,0.5,0,1,0,0,0,1,1,1,0,90,1,1,1,1,0.6,1,0.6,1,70.58823529411765,0.8,0.6,1,0.4,0,0,1,1,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,73.03396358543417,PH,Manila,121.035,14.5515,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IBD,XF,IBRD,Philippines,0.15,0.25,0,0,0.5,0.5,108117000
Palau,PLW,2019,45.83333333333333,0.5,0.5,1,0.5,1,0,0,0.5,0,0.5,1,0,28.749999999999996,1,1,0,0.3,0,0,0,0,28.82352941176471,0,0,0,0,0,0,0,1,0.3,1,0,0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,25.85171568627451,PW,Koror,134.479,7.34194,EAS,Z4,East Asia & Pacific,NA,NA,NA,HIC,XD,High income,IBD,XF,IBRD,NA,0,0,NA,NA,0,0,18000
Papua New Guinea,PNG,2019,20.833333333333336,0.5,0.5,0,0,0,0,0,0,1,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,31.176470588235293,0,0,0,0.4,0,0,0,1,0,1,0,0.3,0.6,0,1,0,1,14.285714285714285,0,1,0,0,0,0,0,21.57387955182073,PG,Port Moresby,147.194,-9.47357,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDB,XH,Blend,Papua New Guinea,0.15,0.25,NA,NA,0.5,0.5,8776000
Poland,POL,2019,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,70,1,1,0,1,0.6,1,0,1,69.41176470588235,1,0.3,1,1,0.3,1,1,0,1,1,0.3,0.3,0.6,1,1,1,0,85.71428571428571,1,1,1,1,1,0,1,79.19817927170868,PL,Warsaw,21.02,52.26,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,IBD,XF,IBRD,Poland,0.5,0.5,0.5,0.5,0,0,37928000
Paraguay,PRY,2019,50,1,0.5,0.5,0,1,0,1,0.5,1,0.5,0,0,67.5,1,0.5,1,1,0,1,0.3,0.6,67.6470588235294,1,0.3,0,0,0,1,1,1,1,1,0.3,0.3,0.6,1,1,1,1,57.14285714285714,1,1,0,0,1,0,1,60.57247899159663,PY,Asuncion,-57.6362,-25.3005,LCN,ZJ,Latin America & Caribbean ,LAC,XJ,Latin America & Caribbean (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Paraguay,0,0,0.5,0.5,0.5,0.5,7045000
West Bank and Gaza,PSE,2019,58.333333333333336,0,0.5,1,0.5,1,0,1,0,1,1,0,1,90,1,1,1,1,0.6,1,0.6,1,49.411764705882355,0.15,0.3,1,0,0,0.75,0,0,1,1,0.3,0.3,0.6,1,1,1,0,100,1,1,1,1,1,1,1,74.43627450980392,PS,NA,NA,NA,MEA,ZQ,Middle East & North Africa,MNA,XQ,Middle East & North Africa (excluding high income),LMC,XN,Lower middle income,LNX,XX,Not classified,West Bank and Gaza,NA,NA,0.5,0.25,0,0,4690000
Romania,ROU,2019,83.33333333333334,1,1,1,1,0,1,1,1,1,1,1,0,70,1,1,0,1,0.6,1,0,1,77.6470588235294,1,0,1,1,0,1,1,1,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,79.17366946778712,RO,Bucharest,26.0979,44.4479,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Romania,0.5,0.5,0.5,0.5,0.5,0.5,19328000
Russian Federation,RUS,2019,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,57.49999999999999,1,1,0,1,0,1,0,0.6,78.23529411764706,1,0,1,0.8,0.3,1,1,1,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,78.27906162464986,RU,Moscow,37.6176,55.7558,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,Russian Federation,0.3,0.5,0.5,0.5,NA,NA,144369000
Rwanda,RWA,2019,41.66666666666667,0.5,0.5,1,0.5,1,0,0,0,1,0.5,0,0,77.5,1,0,1,1,1,0.6,0.6,1,53.235294117647065,0.15,0.3,0,0,0,0.4,0,1,1,1,0.3,0.3,0.6,1,1,1,1,85.71428571428571,0,1,1,1,1,1,1,64.52906162464986,RW,Kigali,30.0587,-1.95325,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Rwanda,0,0,0.15,0.25,0.5,0.5,12627000
Sudan,SDN,2019,12.5,0,0,0,0,0,0,0,0,1,0.5,0,0,37.5,0.5,1,0,0.6,0,0.3,0.6,0,31.470588235294116,0.15,0.3,0,0,0,0,0,1,0,0,0,0.3,0.6,1,1,0,1,42.857142857142854,0,1,0,1,1,0,0,31.081932773109244,SD,Khartoum,32.5363,15.5932,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Sudan,0,0,0,0,NA,NA,42813000
Senegal,SEN,2019,50,1,0.5,0.5,0,1,0,0,1,1,1,0,0,60,1,1,0,0.6,1,0.6,0.3,0.3,48.23529411764705,0,1,0,0.3,0.3,0.4,0,1,0.3,1,0,0.3,0.6,1,1,0,1,85.71428571428571,1,1,1,1,1,0,1,60.987394957983184,SN,Dakar,-17.4734,14.7247,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Senegal,0.3,0,0.15,0.25,0.5,0.5,16296000
Solomon Islands,SLB,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,16.25,1,0,0,0.3,0,0,0,0,24.705882352941178,0,0.3,0,0,0,0,0,1,0,0,0,0.3,0.6,0,1,0,1,57.14285714285714,0,1,0,1,1,0,1,29.733018207282914,SB,Honiara,159.949,-9.42676,EAS,Z4,East Asia & Pacific,EAP,4E,East Asia & Pacific (excluding high income),LMC,XN,Lower middle income,IDX,XI,IDA,Solomon Islands,0,0,0,0,0.5,0.5,670000
Sierra Leone,SLE,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,32.5,1,0,0,0.3,0,0.3,1,0,55.294117647058826,0.15,0.6,1,0.15,0,0,1,1,0.3,1,0.3,0.3,0.6,1,1,0,1,57.14285714285714,0,1,1,0,1,0,1,41.44257703081232,SL,Freetown,-13.2134,8.4821,SSF,ZG,Sub-Saharan Africa ,SSA,ZF,Sub-Saharan Africa (excluding high income),LIC,XM,Low income,IDX,XI,IDA,Sierra Leone,0.15,0,0,0,0.5,0.5,7813000
